trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
20101011,601668.SH,3.49,3.59,3.48,3.57,3.5,0.07,2.0,2424811.3,857075.964
20101012,601668.SH,3.55,3.59,3.53,3.57,3.57,0.0,0.0,1568992.43,558856.36
20101013,601668.SH,3.74,3.74,3.74,3.74,3.74,0.0,0.0,0.0,0.0
20101014,601668.SH,3.7,3.83,3.69,3.74,3.57,0.17,4.76,6466185.25,2433118.173
20101015,601668.SH,3.71,3.8,3.69,3.79,3.74,0.05,1.34,3118940.31,1174487.987
20101018,601668.SH,3.81,4.03,3.81,3.9,3.79,0.11,2.9,5031208.0,1982087.876
20101019,601668.SH,3.89,3.9,3.81,3.88,3.9,-0.02,-0.51,2013658.75,775230.243
20101020,601668.SH,3.79,3.82,3.68,3.74,3.88,-0.14,-3.61,2912663.99,1089336.986
20101021,601668.SH,3.73,3.75,3.66,3.69,3.74,-0.05,-1.34,1478218.09,546549.915
20101022,601668.SH,3.69,3.71,3.67,3.7,3.69,0.01,0.27,1053644.63,388519.504
20101025,601668.SH,3.7,3.76,3.69,3.74,3.7,0.04,1.08,1713260.27,637761.632
20101026,601668.SH,3.7,3.83,3.7,3.75,3.74,0.01,0.27,2208546.47,830426.119
20101027,601668.SH,3.74,3.78,3.7,3.71,3.75,-0.04,-1.07,1379022.27,514751.947
20101028,601668.SH,3.69,3.72,3.66,3.67,3.71,-0.04,-1.08,1433661.53,528185.092
20101029,601668.SH,3.68,3.69,3.62,3.65,3.67,-0.02,-0.55,1249273.66,456139.95
20101101,601668.SH,3.66,3.68,3.64,3.67,3.65,0.02,0.55,1645230.85,602683.749
20101102,601668.SH,3.67,3.68,3.61,3.63,3.67,-0.04,-1.09,1902954.98,691519.991
20101103,601668.SH,3.63,3.66,3.62,3.63,3.63,0.0,0.0,1053666.8,383324.681
20101104,601668.SH,3.63,3.75,3.63,3.71,3.63,0.08,2.2,2175067.35,802792.455
20101105,601668.SH,3.73,3.74,3.69,3.73,3.71,0.02,0.54,1699074.14,631154.607
20101108,601668.SH,3.73,3.78,3.72,3.75,3.73,0.02,0.54,1737426.34,651624.415
20101109,601668.SH,3.76,3.82,3.73,3.75,3.75,0.0,0.0,2145258.27,807893.192
20101110,601668.SH,3.73,3.75,3.65,3.68,3.75,-0.07,-1.87,1558152.2,574680.273
20101111,601668.SH,3.67,3.76,3.64,3.7,3.68,0.02,0.54,2054608.77,759416.489
20101112,601668.SH,3.68,3.69,3.51,3.52,3.7,-0.18,-4.86,2588534.01,931909.955
20101115,601668.SH,3.54,3.56,3.5,3.54,3.52,0.02,0.57,1100002.91,387944.338
20101116,601668.SH,3.55,3.55,3.42,3.44,3.54,-0.1,-2.82,1542698.42,537310.735
20101117,601668.SH,3.42,3.48,3.41,3.44,3.44,0.0,0.0,1020944.02,351430.465
20101118,601668.SH,3.46,3.47,3.42,3.45,3.44,0.01,0.29,654528.23,225359.843
20101119,601668.SH,3.46,3.46,3.4,3.45,3.45,0.0,0.0,1078611.18,369499.025
